time,omega_t,increment,path,H,lambda2,L,seed
924.0,-0.3772940635681152,-0.0004439601325429,0.4690990447998047,0.6,0.12,512,2026
925.0,-0.3685691654682159,0.0011356046888977,0.4702346324920654,0.6,0.12,512,2026
926.0,-0.3788395822048187,-0.0083162290975451,0.4619184136390686,0.6,0.12,512,2026
927.0,-0.3782660365104675,-0.0097332717850804,0.4521851241588592,0.6,0.12,512,2026
928.0,-0.3721692562103271,-0.0071344217285513,0.4450507164001465,0.6,0.12,512,2026
929.0,-0.375765711069107,0.000536075560376,0.4455868005752563,0.6,0.12,512,2026
930.0,-0.3699091374874115,-0.0009497759747318,0.4446370303630829,0.6,0.12,512,2026
931.0,-0.3745597004890442,0.0058341594412922,0.4504711627960205,0.6,0.12,512,2026
932.0,-0.3804965019226074,0.0162116009742021,0.4666827917098999,0.6,0.12,512,2026
933.0,-0.3789341449737549,-0.0089142322540283,0.4577685594558716,0.6,0.12,512,2026
934.0,-0.3755487203598022,-0.0034539198968559,0.4543146193027496,0.6,0.12,512,2026
935.0,-0.3776807188987732,-0.0107278367504477,0.4435867965221405,0.6,0.12,512,2026
936.0,-0.3695723116397857,0.0094835348427295,0.4530703127384186,0.6,0.12,512,2026
937.0,-0.3836755752563476,0.0095188720151782,0.4625892043113708,0.6,0.12,512,2026
938.0,-0.3741822242736816,-0.0023119417019188,0.460277259349823,0.6,0.12,512,2026
939.0,-0.3828904032707214,-0.0108744464814662,0.4494028091430664,0.6,0.12,512,2026
940.0,-0.3961223363876343,0.0061173685826361,0.4555201828479767,0.6,0.12,512,2026
941.0,-0.3931106030941009,-0.0005590569926425,0.4549611210823059,0.6,0.12,512,2026
942.0,-0.3964326977729797,0.0115574765950441,0.4665186107158661,0.6,0.12,512,2026
943.0,-0.390167087316513,0.0064572570845484,0.4729758501052856,0.6,0.12,512,2026
944.0,-0.3825860619544983,0.0089933024719357,0.4819691479206085,0.6,0.12,512,2026
945.0,-0.3827051222324371,0.0115654524415731,0.4935345947742462,0.6,0.12,512,2026
946.0,-0.3743366599082947,-0.0007853107526898,0.4927493035793304,0.6,0.12,512,2026
947.0,-0.3817850351333618,-0.011002779006958,0.4817465245723724,0.6,0.12,512,2026
948.0,-0.3902707099914551,-0.014309243299067,0.4674372673034668,0.6,0.12,512,2026
949.0,-0.3728004395961761,-0.0005917763919569,0.4668455123901367,0.6,0.12,512,2026
950.0,-0.3679045438766479,0.0044299359433352,0.4712754487991333,0.6,0.12,512,2026
951.0,-0.3673019707202911,-0.0060035609640181,0.4652718603610992,0.6,0.12,512,2026
952.0,-0.3767645955085754,-0.0071481219492852,0.4581237435340881,0.6,0.12,512,2026
953.0,-0.3761424422264099,0.0022010437678545,0.4603247940540313,0.6,0.12,512,2026
954.0,-0.3823364377021789,-0.0087216328829526,0.4516031742095947,0.6,0.12,512,2026
955.0,-0.3822746574878692,-0.0164395943284034,0.4351635575294494,0.6,0.12,512,2026
956.0,-0.3820072114467621,-0.0011718508321791,0.4339917302131653,0.6,0.12,512,2026
957.0,-0.3753717243671417,0.0303626656532287,0.464354395866394,0.6,0.12,512,2026
958.0,-0.3788221478462219,0.0057653984986245,0.4701197743415832,0.6,0.12,512,2026
959.0,-0.3744060695171356,-0.00641471426934,0.4637050628662109,0.6,0.12,512,2026
960.0,-0.3784672319889068,0.0018811237532645,0.4655861854553222,0.6,0.12,512,2026
961.0,-0.377719521522522,-0.0103091886267066,0.4552769958972931,0.6,0.12,512,2026
962.0,-0.3764004707336426,-0.0055167437531054,0.4497602581977844,0.6,0.12,512,2026
963.0,-0.37404265999794,-0.0077580334618687,0.4420022368431091,0.6,0.12,512,2026
964.0,-0.3850543797016144,-0.0106882387772202,0.4313139915466308,0.6,0.12,512,2026
965.0,-0.370712548494339,-0.0121851982548832,0.419128805398941,0.6,0.12,512,2026
966.0,-0.3731673061847687,0.0057167373597621,0.4248455166816711,0.6,0.12,512,2026
967.0,-0.3760243356227875,-0.0003411907819099,0.4245043396949768,0.6,0.12,512,2026
968.0,-0.3770025074481964,-0.0050286287441849,0.4194757044315338,0.6,0.12,512,2026
969.0,-0.3713433146476745,-0.0142963454127311,0.405179351568222,0.6,0.12,512,2026
970.0,-0.3754452168941498,5.425570634542965e-05,0.40523362159729,0.6,0.12,512,2026
971.0,-0.372458279132843,-0.0053716008551418,0.3998620212078094,0.6,0.12,512,2026
972.0,-0.3765649795532226,0.0017085797153413,0.401570588350296,0.6,0.12,512,2026
973.0,-0.3708145320415497,-0.0002665809297468,0.4013040065765381,0.6,0.12,512,2026
974.0,-0.3690783679485321,0.0008279532194137,0.402131974697113,0.6,0.12,512,2026
975.0,-0.3577126860618591,-0.0098477192223072,0.3922842442989349,0.6,0.12,512,2026
976.0,-0.3581834733486175,-0.0043529351241886,0.3879313170909881,0.6,0.12,512,2026
977.0,-0.3591990768909454,-0.0021107492502778,0.3858205676078796,0.6,0.12,512,2026
978.0,-0.3671672940254211,-0.0019495360320433,0.3838710188865661,0.6,0.12,512,2026
979.0,-0.3633461892604828,0.0011557771358639,0.3850268125534057,0.6,0.12,512,2026
980.0,-0.3666617572307586,0.0063975546509027,0.3914243578910827,0.6,0.12,512,2026
981.0,-0.3591335117816925,-0.0095414239913225,0.3818829357624054,0.6,0.12,512,2026
982.0,-0.3599378168582916,-0.0030525799375027,0.3788303434848785,0.6,0.12,512,2026
983.0,-0.3556744456291199,-0.0138870058581233,0.3649433553218841,0.6,0.12,512,2026
984.0,-0.3614844083786011,-0.0034959551412612,0.3614473938941955,0.6,0.12,512,2026
985.0,-0.3596683144569397,0.0051871272735297,0.3666345179080963,0.6,0.12,512,2026
986.0,-0.3669500946998596,-0.0016259660478681,0.3650085628032684,0.6,0.12,512,2026
987.0,-0.3511162400245666,0.0235878806561231,0.3885964453220367,0.6,0.12,512,2026
988.0,-0.3530283570289612,0.0193027388304471,0.4078991711139679,0.6,0.12,512,2026
989.0,-0.3641466498374939,-0.0007246099412441,0.4071745574474334,0.6,0.12,512,2026
990.0,-0.3655036687850952,0.012712518684566,0.4198870956897735,0.6,0.12,512,2026
991.0,-0.3732484877109527,0.021334933117032,0.4412220120429992,0.6,0.12,512,2026
992.0,-0.3714871108531952,0.0107725281268358,0.4519945383071899,0.6,0.12,512,2026
993.0,-0.3699087798595428,0.0281645059585571,0.480159044265747,0.6,0.12,512,2026
994.0,-0.3570120930671692,0.0100111067295074,0.4901701509952545,0.6,0.12,512,2026
995.0,-0.3572348654270172,0.0109878694638609,0.5011580586433411,0.6,0.12,512,2026
996.0,-0.3584503531455993,0.0094090877100825,0.5105671286582947,0.6,0.12,512,2026
997.0,-0.3681802749633789,0.0308984629809856,0.5414655804634094,0.6,0.12,512,2026
998.0,-0.3756660223007202,0.0161710735410451,0.5576366782188416,0.6,0.12,512,2026
999.0,-0.3711393475532532,0.0025234096683561,0.5601600408554077,0.6,0.12,512,2026
1000.0,-0.3692054152488708,0.0099008325487375,0.5700609087944031,0.6,0.12,512,2026
1001.0,-0.3596076667308807,-0.0005668069352395,0.5694940686225891,0.6,0.12,512,2026
1002.0,-0.3574374914169311,0.0057110008783638,0.5752050876617432,0.6,0.12,512,2026
1003.0,-0.3611437976360321,-0.0090809538960456,0.5661241412162781,0.6,0.12,512,2026
1004.0,-0.3657784759998321,0.0025065813679248,0.5686306953430176,0.6,0.12,512,2026
1005.0,-0.3642450273036957,-0.0014598013367503,0.5671709179878235,0.6,0.12,512,2026
1006.0,-0.3791937828063965,-0.006221774034202,0.5609491467475891,0.6,0.12,512,2026
1007.0,-0.3838191926479339,-0.0081129558384418,0.5528361797332764,0.6,0.12,512,2026
1008.0,-0.3773004412651062,0.0027997232973575,0.555635929107666,0.6,0.12,512,2026
1009.0,-0.3748854994773865,0.010484087280929,0.5661199688911438,0.6,0.12,512,2026
1010.0,-0.3783254623413086,-0.0084297265857458,0.5576902627944946,0.6,0.12,512,2026
1011.0,-0.3719900250434875,-0.0019639111123979,0.5557263493537903,0.6,0.12,512,2026
1012.0,-0.3823707103729248,0.0004775759589392,0.5562039613723755,0.6,0.12,512,2026
1013.0,-0.3739236891269684,-0.004029800184071,0.5521741509437561,0.6,0.12,512,2026
1014.0,-0.3633796870708465,-0.0002281384804518,0.5519459843635559,0.6,0.12,512,2026
1015.0,-0.3687988519668579,-0.0035746628418564,0.5483713150024414,0.6,0.12,512,2026
1016.0,-0.3658732771873474,-0.0158758778125047,0.5324954390525818,0.6,0.12,512,2026
1017.0,-0.3730039596557617,-0.0102835055440664,0.5222119688987732,0.6,0.12,512,2026
1018.0,-0.3718419373035431,-0.0058773066848516,0.5163346529006958,0.6,0.12,512,2026
1019.0,-0.3714838624000549,0.006794414948672,0.5231290459632874,0.6,0.12,512,2026
1020.0,-0.3627232313156128,-0.0170262437313795,0.5061028003692627,0.6,0.12,512,2026
1021.0,-0.3666276931762695,-0.0031708173919469,0.5029320120811462,0.6,0.12,512,2026
1022.0,-0.3678929507732391,0.0001835417206166,0.5031155347824097,0.6,0.12,512,2026
1023.0,-0.3692027032375335,0.0042649046517908,0.5073804259300232,0.6,0.12,512,2026
1024.0,-0.3714620769023895,-0.0051982924342155,0.502182126045227,0.6,0.12,512,2026
1025.0,-0.3706203997135162,-0.0169253181666135,0.4852568209171295,0.6,0.12,512,2026
1026.0,-0.3746554255485534,0.0073759341612458,0.4926327764987945,0.6,0.12,512,2026
1027.0,-0.3783056437969208,-0.0055397693067789,0.4870930016040802,0.6,0.12,512,2026
1028.0,-0.389203667640686,0.0085427369922399,0.4956357479095459,0.6,0.12,512,2026
1029.0,-0.3832015693187713,-0.0098941624164581,0.4857415854930877,0.6,0.12,512,2026
1030.0,-0.3721273839473724,0.0010486243991181,0.4867902100086212,0.6,0.12,512,2026
1031.0,-0.368790328502655,-0.0106734205037355,0.4761167764663696,0.6,0.12,512,2026
1032.0,-0.3767167031764984,7.17698867447325e-06,0.476123958826065,0.6,0.12,512,2026
1033.0,-0.3877280056476593,0.0074155139736831,0.4835394620895386,0.6,0.12,512,2026
1034.0,-0.3811496198177337,-0.0103871868923306,0.4731522798538208,0.6,0.12,512,2026
1035.0,-0.3812810480594635,-0.0089374799281358,0.4642148017883301,0.6,0.12,512,2026
1036.0,-0.3806701898574829,-0.0082042133435606,0.4560105800628662,0.6,0.12,512,2026
1037.0,-0.3786995708942413,0.0012044803006574,0.4572150707244873,0.6,0.12,512,2026
1038.0,-0.3727350533008575,0.007790760602802,0.4650058448314667,0.6,0.12,512,2026
1039.0,-0.3738203644752502,0.0280266609042882,0.4930324852466583,0.6,0.12,512,2026
1040.0,-0.376641184091568,0.0104995155707001,0.5035319924354553,0.6,0.12,512,2026
1041.0,-0.3818458318710327,0.017132606357336,0.520664632320404,0.6,0.12,512,2026
1042.0,-0.3814877271652221,0.0078893406316638,0.5285539627075195,0.6,0.12,512,2026
1043.0,-0.3852356076240539,0.0082067903131246,0.5367607474327087,0.6,0.12,512,2026
1044.0,-0.3828121721744537,0.0003687203570734,0.5371294617652893,0.6,0.12,512,2026
1045.0,-0.3760048449039459,0.0024386828299611,0.5395681262016296,0.6,0.12,512,2026
1046.0,-0.3644632995128631,0.0007091857260093,0.540277361869812,0.6,0.12,512,2026
1047.0,-0.3662999868392944,0.0055765346623957,0.545853853225708,0.6,0.12,512,2026
1048.0,-0.3722761571407318,0.0132393995299935,0.5590932965278625,0.6,0.12,512,2026
1049.0,-0.3692972362041473,-0.0081112338230013,0.5509820580482483,0.6,0.12,512,2026
1050.0,-0.3706867396831512,-0.0024279654026031,0.5485540628433228,0.6,0.12,512,2026
1051.0,-0.3720221817493438,-0.0112449051812291,0.5373091697692871,0.6,0.12,512,2026
1052.0,-0.369826078414917,0.0136726507917046,0.5509818196296692,0.6,0.12,512,2026
1053.0,-0.373550146818161,-0.0146255828440189,0.5363562107086182,0.6,0.12,512,2026
1054.0,-0.3679742217063904,-0.0042863409034907,0.5320698618888855,0.6,0.12,512,2026
1055.0,-0.3709409832954407,-0.0026853648014366,0.5293845534324646,0.6,0.12,512,2026
1056.0,-0.3772937953472137,0.0013161319075152,0.53070068359375,0.6,0.12,512,2026
1057.0,-0.3672583997249603,-0.0011881011305376,0.5295125842094421,0.6,0.12,512,2026
1058.0,-0.365138441324234,0.0026266942732036,0.532139241695404,0.6,0.12,512,2026
1059.0,-0.3717171549797058,0.003363522933796,0.5355027914047241,0.6,0.12,512,2026
1060.0,-0.373596578836441,-0.0001526173145975,0.5353501439094543,0.6,0.12,512,2026
1061.0,-0.3659827709197998,0.0021739734802395,0.5375241041183472,0.6,0.12,512,2026
1062.0,-0.3777195513248443,-0.0203597825020551,0.5171643495559692,0.6,0.12,512,2026
1063.0,-0.3678920567035675,0.0116214044392108,0.528785765171051,0.6,0.12,512,2026
1064.0,-0.369403600692749,-0.0037156094331294,0.5250701308250427,0.6,0.12,512,2026
1065.0,-0.3786415457725525,-0.0004285058239474,0.5246416330337524,0.6,0.12,512,2026
1066.0,-0.3718863427639007,-0.0046141110360622,0.5200275182723999,0.6,0.12,512,2026
1067.0,-0.3793794214725494,0.0080042453482747,0.5280317664146423,0.6,0.12,512,2026
1068.0,-0.366559624671936,-0.0159026719629764,0.5121291279792786,0.6,0.12,512,2026
1069.0,-0.3767869472503662,-0.0094184763729572,0.5027106404304504,0.6,0.12,512,2026
1070.0,-0.3735124170780182,-0.0263300631195306,0.4763805568218231,0.6,0.12,512,2026
1071.0,-0.3773849904537201,-0.001171164214611,0.4752093851566314,0.6,0.12,512,2026
1072.0,-0.3784576952457428,0.0011728685349225,0.4763822555541992,0.6,0.12,512,2026
1073.0,-0.3825910985469818,-0.0006977106677368,0.4756845533847809,0.6,0.12,512,2026
1074.0,-0.3816908597946167,-0.0257745739072561,0.4499099850654602,0.6,0.12,512,2026
1075.0,-0.3790954649448395,0.0034363232553005,0.453346312046051,0.6,0.12,512,2026
1076.0,-0.3901686370372772,0.0046828244812786,0.4580291211605072,0.6,0.12,512,2026
1077.0,-0.3808578252792358,-0.0002171733794966,0.457811951637268,0.6,0.12,512,2026
1078.0,-0.3753226101398468,-0.0019595308694988,0.4558524191379547,0.6,0.12,512,2026
1079.0,-0.3807810246944427,-0.031628031283617,0.4242243766784668,0.6,0.12,512,2026
1080.0,-0.3799872994422912,0.0019282752182334,0.4261526763439178,0.6,0.12,512,2026
1081.0,-0.3795833587646484,-0.0127871865406632,0.4133654832839966,0.6,0.12,512,2026
1082.0,-0.3646501302719116,-0.0264229979366064,0.3869424760341644,0.6,0.12,512,2026
1083.0,-0.3691153228282928,-0.0192271322011947,0.3677153587341308,0.6,0.12,512,2026
1084.0,-0.3690046668052673,-0.0087984269484877,0.3589169085025787,0.6,0.12,512,2026
1085.0,-0.3655008375644684,0.0033778622746467,0.3622947931289673,0.6,0.12,512,2026
1086.0,-0.3626756370067596,-0.0003133992140647,0.3619813919067383,0.6,0.12,512,2026
1087.0,-0.3652823269367218,0.0053462446667253,0.3673276305198669,0.6,0.12,512,2026
1088.0,-0.3700284659862518,-0.0016871812986209,0.3656404614448547,0.6,0.12,512,2026
1089.0,-0.373226910829544,-0.0008892547921277,0.3647511899471283,0.6,0.12,512,2026
1090.0,-0.3816683888435364,-0.009105809032917,0.3556453883647918,0.6,0.12,512,2026
1091.0,-0.3844504654407501,0.009674952365458,0.3653203248977661,0.6,0.12,512,2026
1092.0,-0.3798687756061554,-0.0010728271445259,0.3642475008964538,0.6,0.12,512,2026
1093.0,-0.3736270070075989,0.0037520362529903,0.3679995536804199,0.6,0.12,512,2026
1094.0,-0.3720419704914093,0.0050773224793374,0.373076856136322,0.6,0.12,512,2026
1095.0,-0.3685274720191955,0.0005404214025475,0.3736172914505005,0.6,0.12,512,2026
1096.0,-0.3588357865810394,-0.0101441768929362,0.363473117351532,0.6,0.12,512,2026
1097.0,-0.3605377674102783,-0.0032026225235313,0.3602705001831054,0.6,0.12,512,2026
1098.0,-0.3675786554813385,-0.0049259620718657,0.3553445339202881,0.6,0.12,512,2026
1099.0,-0.370508074760437,-0.0035205173771828,0.351824015378952,0.6,0.12,512,2026
1100.0,-0.3794356882572174,-0.0240055937319993,0.3278184235095978,0.6,0.12,512,2026
1101.0,-0.37462317943573,-0.0086299581453204,0.3191884458065033,0.6,0.12,512,2026
1102.0,-0.3800025284290313,0.0059377341531217,0.3251262009143829,0.6,0.12,512,2026
1103.0,-0.3736893832683563,-0.0075191627256572,0.3176070153713226,0.6,0.12,512,2026
1104.0,-0.3722580969333648,0.0056600091047585,0.3232670426368713,0.6,0.12,512,2026
1105.0,-0.3727713525295257,-0.0102543728426098,0.3130126595497131,0.6,0.12,512,2026
1106.0,-0.3787753880023956,-0.0165530405938625,0.2964596152305603,0.6,0.12,512,2026
1107.0,-0.3928476870059967,-0.0031272617634385,0.2933323681354522,0.6,0.12,512,2026
1108.0,-0.3956129550933838,-0.0254459399729967,0.2678864300251007,0.6,0.12,512,2026
1109.0,-0.3889069259166717,-0.0183796063065528,0.2495068162679672,0.6,0.12,512,2026
1110.0,-0.3796709477901459,-0.0035451387520879,0.2459616810083389,0.6,0.12,512,2026
1111.0,-0.3798842430114746,-0.0078248614445328,0.238136813044548,0.6,0.12,512,2026
1112.0,-0.3806113004684448,-0.0026566742453724,0.2354801446199417,0.6,0.12,512,2026
1113.0,-0.3845421075820923,0.00821821577847,0.2436983585357666,0.6,0.12,512,2026
1114.0,-0.3883365392684936,0.005900016054511,0.2495983690023422,0.6,0.12,512,2026
1115.0,-0.3842477798461914,0.0023953064810484,0.2519936859607696,0.6,0.12,512,2026
1116.0,-0.3976168930530548,-0.0012115945573896,0.2507820725440979,0.6,0.12,512,2026
1117.0,-0.3920443952083587,0.005308374762535,0.2560904622077942,0.6,0.12,512,2026
1118.0,-0.3815270364284515,0.0063865198753774,0.2624769806861877,0.6,0.12,512,2026
1119.0,-0.377250075340271,-0.0020850610453635,0.2603919208049774,0.6,0.12,512,2026
1120.0,-0.3794451355934143,-0.0052915308624506,0.2551003992557525,0.6,0.12,512,2026
1121.0,-0.3794067502021789,-0.0109079265967011,0.2441924661397934,0.6,0.12,512,2026
1122.0,-0.3822018504142761,-0.0111262146383523,0.2330662459135055,0.6,0.12,512,2026
1123.0,-0.3784661591053009,-0.00960542447865,0.2234608232975006,0.6,0.12,512,2026
1124.0,-0.3861561715602875,0.0170292910188436,0.2404901087284088,0.6,0.12,512,2026
1125.0,-0.3700242936611175,0.0031547748949378,0.243644893169403,0.6,0.12,512,2026
1126.0,-0.3617234528064728,0.0131735876202583,0.2568184733390808,0.6,0.12,512,2026
1127.0,-0.3639423251152038,0.0065060509368777,0.2633245289325714,0.6,0.12,512,2026
1128.0,-0.3717225193977356,0.0024907167535275,0.265815258026123,0.6,0.12,512,2026
1129.0,-0.3684525787830353,0.0279900096356868,0.2938052415847778,0.6,0.12,512,2026
1130.0,-0.3721010088920593,0.0060981693677604,0.2999034225940704,0.6,0.12,512,2026
1131.0,-0.3636868000030517,0.0176131967455148,0.3175166249275207,0.6,0.12,512,2026
1132.0,-0.3622121512889862,-6.316234066616744e-05,0.3174534440040588,0.6,0.12,512,2026
1133.0,-0.3698660433292389,0.0028982758522033,0.3203517198562622,0.6,0.12,512,2026
1134.0,-0.3682369291782379,-0.0024249334819614,0.3179267942905426,0.6,0.12,512,2026
1135.0,-0.3637006282806396,-0.001040507806465,0.316886305809021,0.6,0.12,512,2026
1136.0,-0.3649415075778961,-0.0007505785906687,0.3161357045173645,0.6,0.12,512,2026
1137.0,-0.3701614737510681,-0.0105287870392203,0.3056069314479828,0.6,0.12,512,2026
1138.0,-0.3636074066162109,-0.004887078423053,0.3007198572158813,0.6,0.12,512,2026
1139.0,-0.3636994957923889,-0.0014538575196638,0.29926598072052,0.6,0.12,512,2026
1140.0,-0.3589349687099457,-0.009823721833527,0.2894422709941864,0.6,0.12,512,2026
1141.0,-0.3632758259773254,0.0036843749694526,0.29312664270401,0.6,0.12,512,2026
1142.0,-0.3642677366733551,-0.0194608215242624,0.2736658155918121,0.6,0.12,512,2026
1143.0,-0.3723731935024261,-0.0059864232316613,0.2676793932914734,0.6,0.12,512,2026
1144.0,-0.3665032684803009,-0.0159041341394186,0.2517752647399902,0.6,0.12,512,2026
1145.0,-0.3642037212848663,0.01641739718616,0.2681926488876343,0.6,0.12,512,2026
1146.0,-0.3619331419467926,0.0050432663410902,0.2732359170913696,0.6,0.12,512,2026
1147.0,-0.3625319600105285,-0.0318642519414424,0.241371676325798,0.6,0.12,512,2026
1148.0,-0.3538450598716736,0.0067971474491059,0.2481688261032104,0.6,0.12,512,2026
1149.0,-0.3639175593852997,0.0155902514234185,0.2637590765953064,0.6,0.12,512,2026
1150.0,-0.3671841323375702,-0.0007230513147078,0.2630360126495361,0.6,0.12,512,2026
1151.0,-0.3670934736728668,-0.0121425436809659,0.2508934736251831,0.6,0.12,512,2026
1152.0,-0.3730380833148956,0.0122202830389142,0.2631137669086456,0.6,0.12,512,2026
1153.0,-0.3660119473934173,0.0004030834243167,0.2635168433189392,0.6,0.12,512,2026
1154.0,-0.3703570663928985,-0.0190841779112815,0.2444326728582382,0.6,0.12,512,2026
1155.0,-0.375872254371643,0.0085186883807182,0.2529513537883758,0.6,0.12,512,2026
1156.0,-0.379004418849945,0.0057556782849133,0.258707046508789,0.6,0.12,512,2026
1157.0,-0.3734883368015289,0.0073193125426769,0.2660263478755951,0.6,0.12,512,2026
1158.0,-0.3917872607707977,0.0176203269511461,0.283646672964096,0.6,0.12,512,2026
1159.0,-0.3940877616405487,0.0084229093044996,0.2920695841312408,0.6,0.12,512,2026
1160.0,-0.3886795938014984,-0.0053981812670826,0.2866714000701904,0.6,0.12,512,2026
1161.0,-0.3727260231971741,0.0028794175013899,0.2895508110523224,0.6,0.12,512,2026
1162.0,-0.3852360844612121,-0.0078364284709095,0.281714379787445,0.6,0.12,512,2026
1163.0,-0.3859848082065582,0.0215299632400274,0.3032443523406982,0.6,0.12,512,2026
1164.0,-0.3853395581245422,-0.0027600394096225,0.3004843294620514,0.6,0.12,512,2026
1165.0,-0.3900256752967834,-0.0129545107483863,0.2875297963619232,0.6,0.12,512,2026
1166.0,-0.3805685341358185,0.006295682862401,0.2938254773616791,0.6,0.12,512,2026
1167.0,-0.3861793577671051,0.0210300479084253,0.314855545759201,0.6,0.12,512,2026
1168.0,-0.370005190372467,-0.0042215208522975,0.3106340169906616,0.6,0.12,512,2026
1169.0,-0.3766479194164276,0.0093433205038309,0.319977343082428,0.6,0.12,512,2026
1170.0,-0.3809498846530914,0.0067872568033635,0.3267645835876465,0.6,0.12,512,2026
1171.0,-0.3756574094295501,-0.0021833218634128,0.3245812654495239,0.6,0.12,512,2026
1172.0,-0.3726772665977478,-0.0057726427912712,0.3188086152076721,0.6,0.12,512,2026
1173.0,-0.3832247257232666,0.0113891940563917,0.330197811126709,0.6,0.12,512,2026
1174.0,-0.394139677286148,0.016476908698678,0.3466747403144836,0.6,0.12,512,2026
1175.0,-0.3865138590335846,0.00159158767201,0.3482663035392761,0.6,0.12,512,2026
1176.0,-0.3857246935367584,0.0057157631963491,0.3539820909500122,0.6,0.12,512,2026
1177.0,-0.375241607427597,-0.0009934451663866,0.3529886305332184,0.6,0.12,512,2026
1178.0,-0.376239150762558,-0.0041214246302843,0.3488672077655792,0.6,0.12,512,2026
1179.0,-0.3818520009517669,0.0015597491292282,0.350426971912384,0.6,0.12,512,2026
1180.0,-0.3919107317924499,0.0003810643684118,0.3508080244064331,0.6,0.12,512,2026
1181.0,-0.3826007544994354,-0.0013473799917846,0.349460631608963,0.6,0.12,512,2026
1182.0,-0.3842092752456665,0.0033230290282517,0.3527836799621582,0.6,0.12,512,2026
1183.0,-0.3836106657981872,-0.0001041463547153,0.3526795208454132,0.6,0.12,512,2026
1184.0,-0.3710646629333496,0.0116717992350459,0.3643513321876526,0.6,0.12,512,2026
1185.0,-0.3767976760864258,0.0052735526114702,0.3696248829364776,0.6,0.12,512,2026
1186.0,-0.3799864649772644,0.0164246559143066,0.3860495388507843,0.6,0.12,512,2026
1187.0,-0.3876290321350097,0.0001006032325676,0.3861501514911651,0.6,0.12,512,2026
1188.0,-0.3881177902221679,0.0127789312973618,0.3989290595054626,0.6,0.12,512,2026
1189.0,-0.3851707577705383,0.0034677064977586,0.4023967683315277,0.6,0.12,512,2026
1190.0,-0.3849161267280578,-0.0086858225986361,0.3937109410762787,0.6,0.12,512,2026
1191.0,-0.3784127831459045,-0.0127975670620799,0.3809133768081665,0.6,0.12,512,2026
1192.0,-0.3698838353157043,0.0198065619915723,0.400719940662384,0.6,0.12,512,2026
1193.0,-0.3839665949344635,-0.0175308436155319,0.3831891119480133,0.6,0.12,512,2026
1194.0,-0.386065274477005,0.0091069638729095,0.3922960758209228,0.6,0.12,512,2026
1195.0,-0.380227655172348,0.0013353619724512,0.3936314284801483,0.6,0.12,512,2026
1196.0,-0.3807433247566223,-0.0071990108117461,0.386432409286499,0.6,0.12,512,2026
1197.0,-0.3801217079162597,-0.0004203082062304,0.3860121071338653,0.6,0.12,512,2026
1198.0,-0.3728995025157928,-0.0194686632603406,0.3665434420108795,0.6,0.12,512,2026
1199.0,-0.3719278573989868,0.0002852696052286,0.3668287098407745,0.6,0.12,512,2026
1200.0,-0.3774665892124176,-0.0125790759921073,0.3542496562004089,0.6,0.12,512,2026
1201.0,-0.3749438226222992,0.0091339498758316,0.3633835911750793,0.6,0.12,512,2026
1202.0,-0.3737870454788208,0.0181929375976324,0.3815765380859375,0.6,0.12,512,2026
1203.0,-0.365914523601532,0.0002838354557752,0.3818603754043579,0.6,0.12,512,2026
1204.0,-0.3727734088897705,-0.0202810019254684,0.3615793585777282,0.6,0.12,512,2026
1205.0,-0.3746757805347442,0.0185363963246345,0.3801157474517822,0.6,0.12,512,2026
1206.0,-0.3690536618232727,-0.015809467062354,0.3643063008785248,0.6,0.12,512,2026
1207.0,-0.378231406211853,0.0104989511892199,0.3748052418231964,0.6,0.12,512,2026
1208.0,-0.3740307688713074,0.0035285856574773,0.3783338367938995,0.6,0.12,512,2026
1209.0,-0.372312068939209,0.0116622513160109,0.3899960815906524,0.6,0.12,512,2026
1210.0,-0.3694096207618713,-0.0057873330079019,0.3842087388038635,0.6,0.12,512,2026
1211.0,-0.3784663379192352,-0.002454595407471,0.3817541599273681,0.6,0.12,512,2026
1212.0,-0.3808156549930572,0.0061840154230594,0.3879381716251373,0.6,0.12,512,2026
1213.0,-0.3812971711158752,0.0182754565030336,0.4062136113643646,0.6,0.12,512,2026
1214.0,-0.3783802390098572,0.0110242087393999,0.4172378480434418,0.6,0.12,512,2026
1215.0,-0.3712308406829834,-0.0130085702985525,0.4042292535305023,0.6,0.12,512,2026
1216.0,-0.3818116188049316,0.0124271837994456,0.4166564345359802,0.6,0.12,512,2026
1217.0,-0.3869284391403198,0.0133369900286197,0.4299934506416321,0.6,0.12,512,2026
1218.0,-0.3860118985176086,-0.0001711709337541,0.4298222661018371,0.6,0.12,512,2026
1219.0,-0.3863646984100342,-0.0115863997489213,0.4182358682155609,0.6,0.12,512,2026
1220.0,-0.3917267620563507,0.0110330870375037,0.4292689561843872,0.6,0.12,512,2026
1221.0,-0.3918841183185577,0.0092340838164091,0.4385030269622803,0.6,0.12,512,2026
1222.0,-0.3895919919013977,-0.0074228099547326,0.4310802221298218,0.6,0.12,512,2026
1223.0,-0.3927026987075805,-0.0253625512123107,0.405717670917511,0.6,0.12,512,2026
1224.0,-0.3946192264556885,-0.0094299186021089,0.3962877690792084,0.6,0.12,512,2026
1225.0,-0.39035364985466,-0.0182896796613931,0.3779980838298797,0.6,0.12,512,2026
1226.0,-0.3890404403209686,0.0158150494098663,0.3938131332397461,0.6,0.12,512,2026
1227.0,-0.3796710073947906,-0.0045385533012449,0.3892745673656463,0.6,0.12,512,2026
