t,x,dx,omega,H,lambda2,L,seed
1214.0,0.4172378480434418,0.01102420873939991,-0.3783802390098572,0.6,0.12,512,2026
1215.0,0.4042292535305023,-0.013008570298552513,-0.3712308406829834,0.6,0.12,512,2026
1216.0,0.4166564345359802,0.012427183799445629,-0.38181161880493164,0.6,0.12,512,2026
1217.0,0.4299934506416321,0.013336990028619766,-0.3869284391403198,0.6,0.12,512,2026
1218.0,0.42982226610183716,-0.00017117093375418335,-0.38601189851760864,0.6,0.12,512,2026
1219.0,0.4182358682155609,-0.011586399748921394,-0.3863646984100342,0.6,0.12,512,2026
1220.0,0.4292689561843872,0.01103308703750372,-0.3917267620563507,0.6,0.12,512,2026
1221.0,0.4385030269622803,0.009234083816409111,-0.39188411831855774,0.6,0.12,512,2026
1222.0,0.4310802221298218,-0.0074228099547326565,-0.3895919919013977,0.6,0.12,512,2026
1223.0,0.405717670917511,-0.02536255121231079,-0.39270269870758057,0.6,0.12,512,2026
1224.0,0.3962877690792084,-0.009429918602108955,-0.3946192264556885,0.6,0.12,512,2026
1225.0,0.37799808382987976,-0.018289679661393166,-0.39035364985466003,0.6,0.12,512,2026
1226.0,0.3938131332397461,0.015815049409866333,-0.38904044032096863,0.6,0.12,512,2026
1227.0,0.38927456736564636,-0.004538553301244974,-0.37967100739479065,0.6,0.12,512,2026
1228.0,0.3875335454940796,-0.001741034328006208,-0.37989822030067444,0.6,0.12,512,2026
1229.0,0.39274823665618896,0.005214701406657696,-0.37981486320495605,0.6,0.12,512,2026
1230.0,0.39443013072013855,0.0016818862641230226,-0.38777628540992737,0.6,0.12,512,2026
1231.0,0.38686561584472656,-0.0075644999742507935,-0.3841104805469513,0.6,0.12,512,2026
1232.0,0.39445626735687256,0.007590644061565399,-0.38600626587867737,0.6,0.12,512,2026
1233.0,0.403803288936615,0.009347033686935902,-0.38107311725616455,0.6,0.12,512,2026
1234.0,0.3928142786026001,-0.010989024303853512,-0.38801562786102295,0.6,0.12,512,2026
1235.0,0.3904537260532379,-0.0023605534806847572,-0.3830491602420807,0.6,0.12,512,2026
1236.0,0.3942616879940033,0.0038079540245234966,-0.3756178617477417,0.6,0.12,512,2026
1237.0,0.38248947262763977,-0.011772213503718376,-0.38398683071136475,0.6,0.12,512,2026
1238.0,0.38379237055778503,0.0013029032852500677,-0.3848598301410675,0.6,0.12,512,2026
1239.0,0.39736923575401306,0.013576850295066833,-0.37899893522262573,0.6,0.12,512,2026
1240.0,0.4122310280799866,0.01486180629581213,-0.3837909996509552,0.6,0.12,512,2026
1241.0,0.4256196916103363,0.013388651423156261,-0.38203784823417664,0.6,0.12,512,2026
1242.0,0.43873411417007446,0.013114449568092823,-0.3820785582065582,0.6,0.12,512,2026
1243.0,0.4320720434188843,-0.006662091705948114,-0.37518835067749023,0.6,0.12,512,2026
1244.0,0.4324778914451599,0.00040584293310530484,-0.3732879161834717,0.6,0.12,512,2026
1245.0,0.43421676754951477,0.0017388781998306513,-0.3675437271595001,0.6,0.12,512,2026
1246.0,0.434430867433548,0.00021410876070149243,-0.38307100534439087,0.6,0.12,512,2026
1247.0,0.4208719730377197,-0.0135588888078928,-0.37759506702423096,0.6,0.12,512,2026
1248.0,0.41975459456443787,-0.0011173848761245608,-0.39114242792129517,0.6,0.12,512,2026
1249.0,0.42117616534233093,0.0014215795090422034,-0.37299585342407227,0.6,0.12,512,2026
1250.0,0.40922194719314575,-0.0119542321190238,-0.3748638331890106,0.6,0.12,512,2026
1251.0,0.4221538305282593,0.0129318842664361,-0.37645286321640015,0.6,0.12,512,2026
1252.0,0.4259730577468872,0.0038192325737327337,-0.3812379837036133,0.6,0.12,512,2026
1253.0,0.41655397415161133,-0.00941906776279211,-0.37931063771247864,0.6,0.12,512,2026
1254.0,0.4196133613586426,0.0030593632254749537,-0.37336206436157227,0.6,0.12,512,2026
1255.0,0.40932539105415344,-0.010287968441843987,-0.3747667074203491,0.6,0.12,512,2026
1256.0,0.42150846123695374,0.012183068320155144,-0.3719358444213867,0.6,0.12,512,2026
1257.0,0.42897018790245056,0.007461748085916042,-0.38099244236946106,0.6,0.12,512,2026
1258.0,0.4270860254764557,-0.0018841838464140892,-0.380866676568985,0.6,0.12,512,2026
1259.0,0.42187854647636414,-0.005207468289881945,-0.38627737760543823,0.6,0.12,512,2026
1260.0,0.415865421295166,-0.006013131234794855,-0.37679392099380493,0.6,0.12,512,2026
1261.0,0.42253729701042175,0.006671875715255737,-0.37843769788742065,0.6,0.12,512,2026
1262.0,0.42746663093566895,0.004929326009005308,-0.3834565579891205,0.6,0.12,512,2026
1263.0,0.43306097388267517,0.0055943625047802925,-0.3925250470638275,0.6,0.12,512,2026
1264.0,0.436529278755188,0.0034682860132306814,-0.3944600224494934,0.6,0.12,512,2026
1265.0,0.4403807520866394,0.003851495450362563,-0.3809530436992645,0.6,0.12,512,2026
1266.0,0.4449115991592407,0.0045308261178433895,-0.38055670261383057,0.6,0.12,512,2026
1267.0,0.4293612241744995,-0.015550373122096062,-0.38472750782966614,0.6,0.12,512,2026
1268.0,0.42112165689468384,-0.008239557035267353,-0.3879562020301819,0.6,0.12,512,2026
1269.0,0.42805907130241394,0.006937405560165644,-0.38052719831466675,0.6,0.12,512,2026
1270.0,0.4276813864707947,-0.0003776658559218049,-0.37349480390548706,0.6,0.12,512,2026
1271.0,0.43935897946357727,0.01167757622897625,-0.3688194155693054,0.6,0.12,512,2026
1272.0,0.44245052337646484,0.0030915611423552036,-0.36341166496276855,0.6,0.12,512,2026
1273.0,0.4456378221511841,0.003187283407896757,-0.35849878191947937,0.6,0.12,512,2026
1274.0,0.4488462507724762,0.0032084197737276554,-0.3632233440876007,0.6,0.12,512,2026
1275.0,0.4598391652107239,0.010992941446602345,-0.37040311098098755,0.6,0.12,512,2026
1276.0,0.46620625257492065,0.006367076653987169,-0.38422688841819763,0.6,0.12,512,2026
1277.0,0.46830788254737854,0.002101614372804761,-0.38648319244384766,0.6,0.12,512,2026
1278.0,0.465844988822937,-0.002462871139869094,-0.3924703299999237,0.6,0.12,512,2026
1279.0,0.465897798538208,5.280318873701617e-05,-0.3785843849182129,0.6,0.12,512,2026
1280.0,0.4712592661380768,0.00536145968362689,-0.3830356299877167,0.6,0.12,512,2026
1281.0,0.47728434205055237,0.0060250661335885525,-0.3834163546562195,0.6,0.12,512,2026
1282.0,0.4903585910797119,0.01307426393032074,-0.3708568811416626,0.6,0.12,512,2026
1283.0,0.4793618619441986,-0.010996727272868156,-0.36855512857437134,0.6,0.12,512,2026
1284.0,0.46336081624031067,-0.016001055017113686,-0.3676772117614746,0.6,0.12,512,2026
1285.0,0.4703723192214966,0.007011500187218189,-0.3790377676486969,0.6,0.12,512,2026
1286.0,0.4703359603881836,-3.634280801634304e-05,-0.3892483413219452,0.6,0.12,512,2026
1287.0,0.48374462127685547,0.013408666476607323,-0.3844253122806549,0.6,0.12,512,2026
1288.0,0.47294119000434875,-0.010803456418216228,-0.3792063295841217,0.6,0.12,512,2026
1289.0,0.48815783858299255,0.015216674655675888,-0.3736254870891571,0.6,0.12,512,2026
1290.0,0.49880358576774597,0.010645724833011627,-0.38364845514297485,0.6,0.12,512,2026
1291.0,0.5014804601669312,0.0026768839452415705,-0.3803119957447052,0.6,0.12,512,2026
1292.0,0.5139355659484863,0.012455088086426258,-0.3913658559322357,0.6,0.12,512,2026
1293.0,0.5113645792007446,-0.0025709737092256546,-0.38727283477783203,0.6,0.12,512,2026
1294.0,0.5058294534683228,-0.005535149946808815,-0.38873419165611267,0.6,0.12,512,2026
1295.0,0.5140564441680908,0.008227035403251648,-0.385020911693573,0.6,0.12,512,2026
1296.0,0.5115419030189514,-0.0025145632680505514,-0.3949047029018402,0.6,0.12,512,2026
1297.0,0.5215761065483093,0.010034210048615932,-0.38961338996887207,0.6,0.12,512,2026
1298.0,0.5132702589035034,-0.008305828087031841,-0.3918517529964447,0.6,0.12,512,2026
1299.0,0.5180512070655823,0.004780902992933989,-0.3874165117740631,0.6,0.12,512,2026
1300.0,0.5217554569244385,0.0037042987532913685,-0.3924359977245331,0.6,0.12,512,2026
1301.0,0.5093225836753845,-0.012432877905666828,-0.3899253010749817,0.6,0.12,512,2026
1302.0,0.4958755373954773,-0.013447067700326443,-0.3869861364364624,0.6,0.12,512,2026
1303.0,0.4983348846435547,0.0024593567941337824,-0.3721611201763153,0.6,0.12,512,2026
1304.0,0.4988846182823181,0.0005497222300618887,-0.38027241826057434,0.6,0.12,512,2026
1305.0,0.49694448709487915,-0.0019401228055357933,-0.37031909823417664,0.6,0.12,512,2026
1306.0,0.490578830242157,-0.006365667097270489,-0.3871450126171112,0.6,0.12,512,2026
1307.0,0.4766603410243988,-0.013918490149080753,-0.38440725207328796,0.6,0.12,512,2026
1308.0,0.48493438959121704,0.008274058811366558,-0.3823511004447937,0.6,0.12,512,2026
1309.0,0.49755388498306274,0.012619499117136002,-0.383860319852829,0.6,0.12,512,2026
1310.0,0.5090939998626709,0.011540092527866364,-0.38895830512046814,0.6,0.12,512,2026
1311.0,0.5096925497055054,0.0005985614843666553,-0.38202500343322754,0.6,0.12,512,2026
1312.0,0.5291402339935303,0.019447674974799156,-0.3751084506511688,0.6,0.12,512,2026
1313.0,0.5474185347557068,0.01827831193804741,-0.38009005784988403,0.6,0.12,512,2026
1314.0,0.5579094886779785,0.010490939021110535,-0.3854371905326843,0.6,0.12,512,2026
1315.0,0.5824145078659058,0.024505017325282097,-0.38409876823425293,0.6,0.12,512,2026
1316.0,0.5839629769325256,0.00154848990496248,-0.3801325857639313,0.6,0.12,512,2026
1317.0,0.6047893762588501,0.02082641050219536,-0.37698039412498474,0.6,0.12,512,2026
1318.0,0.6121509671211243,0.007361594587564468,-0.37773409485816956,0.6,0.12,512,2026
1319.0,0.624332845211029,0.012181869708001614,-0.3702888488769531,0.6,0.12,512,2026
1320.0,0.6218984127044678,-0.0024344120174646378,-0.3763071894645691,0.6,0.12,512,2026
1321.0,0.6183476448059082,-0.0035507995635271072,-0.3824618458747864,0.6,0.12,512,2026
1322.0,0.6082685589790344,-0.01007910817861557,-0.3771698772907257,0.6,0.12,512,2026
1323.0,0.6119551658630371,0.003686625510454178,-0.38778939843177795,0.6,0.12,512,2026
1324.0,0.6045466661453247,-0.00740849832072854,-0.3808083236217499,0.6,0.12,512,2026
1325.0,0.6047470569610596,0.00020039148512296379,-0.37995925545692444,0.6,0.12,512,2026
1326.0,0.60557621717453,0.0008291455451399088,-0.3828527629375458,0.6,0.12,512,2026
1327.0,0.6101358532905579,0.004559671506285667,-0.38617902994155884,0.6,0.12,512,2026
1328.0,0.618289053440094,0.008153202012181282,-0.37973281741142273,0.6,0.12,512,2026
1329.0,0.6091288924217224,-0.009160171262919903,-0.36817532777786255,0.6,0.12,512,2026
1330.0,0.6077322959899902,-0.0013966242549940944,-0.3805258274078369,0.6,0.12,512,2026
1331.0,0.5999438762664795,-0.007788426708430052,-0.37697887420654297,0.6,0.12,512,2026
1332.0,0.6000006198883057,5.677493390976451e-05,-0.3804106116294861,0.6,0.12,512,2026
1333.0,0.5987868905067444,-0.0012137594167143106,-0.3757059574127197,0.6,0.12,512,2026
1334.0,0.5847910046577454,-0.013995886780321598,-0.3754158616065979,0.6,0.12,512,2026
1335.0,0.6150686144828796,0.030277645215392113,-0.37435993552207947,0.6,0.12,512,2026
1336.0,0.6288949847221375,0.013826332986354828,-0.37056562304496765,0.6,0.12,512,2026
1337.0,0.622326135635376,-0.006568810436874628,-0.3653428852558136,0.6,0.12,512,2026
1338.0,0.6402541399002075,0.01792801171541214,-0.36522161960601807,0.6,0.12,512,2026
1339.0,0.6575165390968323,0.017262401059269905,-0.3720971345901489,0.6,0.12,512,2026
1340.0,0.6584852337837219,0.0009686786797828972,-0.37971264123916626,0.6,0.12,512,2026
1341.0,0.6665694713592529,0.008084243163466454,-0.3762260675430298,0.6,0.12,512,2026
1342.0,0.6612606048583984,-0.005308885592967272,-0.37447965145111084,0.6,0.12,512,2026
1343.0,0.6642860770225525,0.003025485435500741,-0.3728904128074646,0.6,0.12,512,2026
1344.0,0.6617141366004944,-0.0025719369295984507,-0.36270633339881897,0.6,0.12,512,2026
1345.0,0.6684372425079346,0.006723103113472462,-0.37081146240234375,0.6,0.12,512,2026
1346.0,0.6653913855552673,-0.0030458474066108465,-0.3694225251674652,0.6,0.12,512,2026
1347.0,0.6743861436843872,0.00899472739547491,-0.3728440999984741,0.6,0.12,512,2026
1348.0,0.6728763580322266,-0.0015097777359187603,-0.3637249171733856,0.6,0.12,512,2026
1349.0,0.6827893257141113,0.00991300493478775,-0.3651343584060669,0.6,0.12,512,2026
1350.0,0.7096146941184998,0.026825357228517532,-0.3543802499771118,0.6,0.12,512,2026
1351.0,0.7052444815635681,-0.0043702507391572,-0.3564361035823822,0.6,0.12,512,2026
1352.0,0.7020056843757629,-0.0032387932296842337,-0.3556396961212158,0.6,0.12,512,2026
1353.0,0.7076919078826904,0.005686224903911352,-0.35840746760368347,0.6,0.12,512,2026
1354.0,0.7254366874694824,0.01774478331208229,-0.3641939163208008,0.6,0.12,512,2026
1355.0,0.7184731364250183,-0.00696352357044816,-0.358373761177063,0.6,0.12,512,2026
1356.0,0.7103344202041626,-0.008138750679790974,-0.3615031838417053,0.6,0.12,512,2026
1357.0,0.7318017482757568,0.02146736904978752,-0.356812059879303,0.6,0.12,512,2026
1358.0,0.7173866033554077,-0.014415188692510128,-0.3658442497253418,0.6,0.12,512,2026
1359.0,0.7168198823928833,-0.0005667050136253238,-0.37276020646095276,0.6,0.12,512,2026
1360.0,0.7039048075675964,-0.01291507575660944,-0.35980790853500366,0.6,0.12,512,2026
1361.0,0.7081711888313293,0.004266372881829739,-0.36326053738594055,0.6,0.12,512,2026
1362.0,0.7050644755363464,-0.003106687217950821,-0.37232473492622375,0.6,0.12,512,2026
1363.0,0.7073917388916016,0.002327255206182599,-0.38188275694847107,0.6,0.12,512,2026
1364.0,0.6997992396354675,-0.007592522539198399,-0.37745267152786255,0.6,0.12,512,2026
1365.0,0.6904341578483582,-0.00936506874859333,-0.374592125415802,0.6,0.12,512,2026
1366.0,0.693296492099762,0.002862364985048771,-0.37510329484939575,0.6,0.12,512,2026
1367.0,0.7068347930908203,0.013538284227252007,-0.3740611672401428,0.6,0.12,512,2026
1368.0,0.7132099866867065,0.006375179626047611,-0.37010452151298523,0.6,0.12,512,2026
1369.0,0.6964868307113647,-0.016723163425922394,-0.3732440173625946,0.6,0.12,512,2026
1370.0,0.7101722955703735,0.013685494661331177,-0.3670903742313385,0.6,0.12,512,2026
1371.0,0.7269761562347412,0.016803858801722527,-0.37401506304740906,0.6,0.12,512,2026
1372.0,0.734452486038208,0.007476320490241051,-0.37470290064811707,0.6,0.12,512,2026
1373.0,0.7458338737487793,0.01138141006231308,-0.3626176714897156,0.6,0.12,512,2026
1374.0,0.7474486827850342,0.0016147767892107368,-0.3630436658859253,0.6,0.12,512,2026
1375.0,0.759018063545227,0.011569363065063953,-0.354411244392395,0.6,0.12,512,2026
1376.0,0.7516813278198242,-0.007336693815886974,-0.35456809401512146,0.6,0.12,512,2026
1377.0,0.7503578662872314,-0.0013234550133347511,-0.362595796585083,0.6,0.12,512,2026
1378.0,0.738551914691925,-0.011806002818048,-0.3699343502521515,0.6,0.12,512,2026
1379.0,0.7491611242294312,0.010609232820570469,-0.36294975876808167,0.6,0.12,512,2026
1380.0,0.7367027997970581,-0.012458316050469875,-0.376336008310318,0.6,0.12,512,2026
1381.0,0.7427182793617249,0.006015449296683073,-0.3744586408138275,0.6,0.12,512,2026
1382.0,0.745313823223114,0.0025955948513001204,-0.3743292987346649,0.6,0.12,512,2026
1383.0,0.7615852952003479,0.016271457076072693,-0.3775562345981598,0.6,0.12,512,2026
1384.0,0.7701306939125061,0.008545398712158203,-0.37033331394195557,0.6,0.12,512,2026
1385.0,0.770397424697876,0.00026671442901715636,-0.3751143515110016,0.6,0.12,512,2026
1386.0,0.7766491770744324,0.006251766812056303,-0.3686499297618866,0.6,0.12,512,2026
1387.0,0.7726446986198425,-0.0040044765919446945,-0.36518269777297974,0.6,0.12,512,2026
1388.0,0.7646036744117737,-0.008041026070713997,-0.3725565969944,0.6,0.12,512,2026
1389.0,0.7600157260894775,-0.004587962757796049,-0.3790830969810486,0.6,0.12,512,2026
1390.0,0.7577269673347473,-0.0022887475788593292,-0.3879809081554413,0.6,0.12,512,2026
1391.0,0.7487220168113708,-0.009004969149827957,-0.37713760137557983,0.6,0.12,512,2026
1392.0,0.7271947860717773,-0.021527191624045372,-0.3824979364871979,0.6,0.12,512,2026
1393.0,0.7065531015396118,-0.02064170315861702,-0.38404685258865356,0.6,0.12,512,2026
1394.0,0.7040387988090515,-0.002514325315132737,-0.3804755210876465,0.6,0.12,512,2026
1395.0,0.6931563019752502,-0.010882467962801456,-0.3771238923072815,0.6,0.12,512,2026
1396.0,0.6862902045249939,-0.006866095587611198,-0.37032952904701233,0.6,0.12,512,2026
1397.0,0.6904290914535522,0.004138892982155085,-0.36626386642456055,0.6,0.12,512,2026
1398.0,0.6918482780456543,0.0014191820519044995,-0.37858477234840393,0.6,0.12,512,2026
1399.0,0.6769733428955078,-0.014874960295855999,-0.37977471947669983,0.6,0.12,512,2026
1400.0,0.6524308919906616,-0.024542465806007385,-0.3692041039466858,0.6,0.12,512,2026
1401.0,0.6424654126167297,-0.009965477511286736,-0.3758406937122345,0.6,0.12,512,2026
1402.0,0.6550126075744629,0.012547200545668602,-0.3819587528705597,0.6,0.12,512,2026
1403.0,0.6540218591690063,-0.0009907499188557267,-0.3767189383506775,0.6,0.12,512,2026
1404.0,0.6568726301193237,0.0028507965616881847,-0.37120726704597473,0.6,0.12,512,2026
1405.0,0.6562173366546631,-0.0006552893901243806,-0.36998987197875977,0.6,0.12,512,2026
1406.0,0.6634361743927002,0.00721884798258543,-0.3656601905822754,0.6,0.12,512,2026
1407.0,0.6704656481742859,0.0070294663310050964,-0.3765934109687805,0.6,0.12,512,2026
1408.0,0.6720758080482483,0.0016101198270916939,-0.3781687617301941,0.6,0.12,512,2026
1409.0,0.6685575246810913,-0.003518230514600873,-0.378961980342865,0.6,0.12,512,2026
1410.0,0.6725729703903198,0.0040154424495995045,-0.3837851881980896,0.6,0.12,512,2026
1411.0,0.6953511834144592,0.022778213024139404,-0.3784506320953369,0.6,0.12,512,2026
1412.0,0.707698404788971,0.01234720554202795,-0.37854260206222534,0.6,0.12,512,2026
1413.0,0.6962394118309021,-0.01145901158452034,-0.3824515640735626,0.6,0.12,512,2026
1414.0,0.706608772277832,0.010369349271059036,-0.3882107436656952,0.6,0.12,512,2026
1415.0,0.6869790554046631,-0.01962967775762081,-0.3743753731250763,0.6,0.12,512,2026
1416.0,0.7055381536483765,0.018559060990810394,-0.37464219331741333,0.6,0.12,512,2026
1417.0,0.7034226059913635,-0.002115540439262986,-0.37864944338798523,0.6,0.12,512,2026
1418.0,0.7027380466461182,-0.0006845720927231014,-0.37844622135162354,0.6,0.12,512,2026
1419.0,0.724075436592102,0.02133740484714508,-0.3715372681617737,0.6,0.12,512,2026
1420.0,0.7436995506286621,0.019624123349785805,-0.37151989340782166,0.6,0.12,512,2026
1421.0,0.7351861596107483,-0.008513381704688072,-0.36531150341033936,0.6,0.12,512,2026
1422.0,0.7447830438613892,0.009596878662705421,-0.37164306640625,0.6,0.12,512,2026
1423.0,0.7481794953346252,0.003396427957341075,-0.373416930437088,0.6,0.12,512,2026
1424.0,0.7639357447624207,0.015756284818053246,-0.38001903891563416,0.6,0.12,512,2026
1425.0,0.765173077583313,0.0012372932396829128,-0.37191855907440186,0.6,0.12,512,2026
1426.0,0.7563012838363647,-0.008871764875948429,-0.3789979815483093,0.6,0.12,512,2026
1427.0,0.7687605619430542,0.012459284625947475,-0.377153605222702,0.6,0.12,512,2026
1428.0,0.7780018448829651,0.009241270832717419,-0.37964099645614624,0.6,0.12,512,2026
1429.0,0.77759850025177,-0.0004033383447676897,-0.389538049697876,0.6,0.12,512,2026
1430.0,0.7658726572990417,-0.011725862510502338,-0.39240655303001404,0.6,0.12,512,2026
1431.0,0.7909931540489197,0.025120487436652184,-0.39426305890083313,0.6,0.12,512,2026
1432.0,0.8086533546447754,0.017660224810242653,-0.39692163467407227,0.6,0.12,512,2026
1433.0,0.8017619848251343,-0.00689138425514102,-0.3883475065231323,0.6,0.12,512,2026
1434.0,0.811530351638794,0.00976836122572422,-0.38667193055152893,0.6,0.12,512,2026
1435.0,0.8039780855178833,-0.007552266586571932,-0.38345539569854736,0.6,0.12,512,2026
1436.0,0.7955440282821655,-0.008434061892330647,-0.3880932033061981,0.6,0.12,512,2026
1437.0,0.7839968204498291,-0.011547164991497993,-0.3873043656349182,0.6,0.12,512,2026
1438.0,0.7880323529243469,0.004035541787743568,-0.3888755738735199,0.6,0.12,512,2026
1439.0,0.777924120426178,-0.010108276270329952,-0.3876192271709442,0.6,0.12,512,2026
1440.0,0.7818918824195862,0.003967771772295237,-0.3838404715061188,0.6,0.12,512,2026
1441.0,0.7726281881332397,-0.009263708256185055,-0.38134855031967163,0.6,0.12,512,2026
1442.0,0.7465904355049133,-0.026037734001874924,-0.3834770619869232,0.6,0.12,512,2026
1443.0,0.7367168068885803,-0.009873645380139351,-0.37364286184310913,0.6,0.12,512,2026
1444.0,0.7334660291671753,-0.003250741632655263,-0.3779609203338623,0.6,0.12,512,2026
1445.0,0.7531099319458008,0.019643891602754593,-0.3777819871902466,0.6,0.12,512,2026
1446.0,0.7477073669433594,-0.005402572453022003,-0.3794833719730377,0.6,0.12,512,2026
1447.0,0.7522018551826477,0.00449451245367527,-0.3732869029045105,0.6,0.12,512,2026
1448.0,0.7483582496643066,-0.003843635320663452,-0.3771568834781647,0.6,0.12,512,2026
1449.0,0.7340536713600159,-0.014304565265774727,-0.3676689863204956,0.6,0.12,512,2026
1450.0,0.7439743876457214,0.009920734912157059,-0.3765813410282135,0.6,0.12,512,2026
1451.0,0.7516090273857117,0.007634637877345085,-0.3858092725276947,0.6,0.12,512,2026
1452.0,0.7697386741638184,0.01812964864075184,-0.37472036480903625,0.6,0.12,512,2026
1453.0,0.7487453818321228,-0.02099332958459854,-0.3774705231189728,0.6,0.12,512,2026
1454.0,0.741538941860199,-0.007206431124359369,-0.3713681399822235,0.6,0.12,512,2026
1455.0,0.7378785014152527,-0.003660449292510748,-0.3711077570915222,0.6,0.12,512,2026
1456.0,0.7278712391853333,-0.010007239878177643,-0.37446555495262146,0.6,0.12,512,2026
1457.0,0.7310923933982849,0.0032211157958954573,-0.38006019592285156,0.6,0.12,512,2026
1458.0,0.7415294051170349,0.01043701171875,-0.37415462732315063,0.6,0.12,512,2026
1459.0,0.7232422828674316,-0.01828707568347454,-0.36320286989212036,0.6,0.12,512,2026
1460.0,0.7423996925354004,0.019157374277710915,-0.3664354383945465,0.6,0.12,512,2026
1461.0,0.7517452836036682,0.009345592930912971,-0.35947462916374207,0.6,0.12,512,2026
1462.0,0.7670993208885193,0.015354037284851074,-0.3667266070842743,0.6,0.12,512,2026
1463.0,0.7835181951522827,0.016418879851698875,-0.34866511821746826,0.6,0.12,512,2026
1464.0,0.78249591588974,-0.001022262847982347,-0.34884822368621826,0.6,0.12,512,2026
1465.0,0.7812336683273315,-0.0012622730573639274,-0.3436215817928314,0.6,0.12,512,2026
1466.0,0.7819051742553711,0.0006715505733154714,-0.3481712341308594,0.6,0.12,512,2026
1467.0,0.7879484295845032,0.006043223664164543,-0.3499951660633087,0.6,0.12,512,2026
1468.0,0.782225489616394,-0.005722923204302788,-0.35241928696632385,0.6,0.12,512,2026
1469.0,0.7722310423851013,-0.009994444437325,-0.35148125886917114,0.6,0.12,512,2026
1470.0,0.7665166258811951,-0.005714450962841511,-0.361684650182724,0.6,0.12,512,2026
1471.0,0.7609471678733826,-0.005569437053054571,-0.3586808145046234,0.6,0.12,512,2026
1472.0,0.7562509775161743,-0.004696184769272804,-0.370392769575119,0.6,0.12,512,2026
1473.0,0.7444778680801392,-0.011773104779422283,-0.36563608050346375,0.6,0.12,512,2026
1474.0,0.7500961422920227,0.005618238355964422,-0.3645785450935364,0.6,0.12,512,2026
1475.0,0.7490714192390442,-0.0010246924357488751,-0.37310245633125305,0.6,0.12,512,2026
1476.0,0.7557818293571472,0.006710411515086889,-0.37090736627578735,0.6,0.12,512,2026
1477.0,0.7578880786895752,0.00210626726038754,-0.3664948046207428,0.6,0.12,512,2026
1478.0,0.7665448784828186,0.008656779304146767,-0.36427006125450134,0.6,0.12,512,2026
1479.0,0.7667019963264465,0.00015713003813289106,-0.3709549009799957,0.6,0.12,512,2026
1480.0,0.7663282155990601,-0.00037380983121693134,-0.3688428997993469,0.6,0.12,512,2026
1481.0,0.7582040429115295,-0.0081241549924016,-0.3680514097213745,0.6,0.12,512,2026
1482.0,0.7518935799598694,-0.0063104936853051186,-0.37167173624038696,0.6,0.12,512,2026
1483.0,0.749853253364563,-0.002040285849943757,-0.37716034054756165,0.6,0.12,512,2026
1484.0,0.7572173476219177,0.007364050019532442,-0.37635287642478943,0.6,0.12,512,2026
1485.0,0.7438849210739136,-0.01333239208906889,-0.3796165883541107,0.6,0.12,512,2026
1486.0,0.7545312643051147,0.010646353475749493,-0.376078337430954,0.6,0.12,512,2026
1487.0,0.743209719657898,-0.011321548372507095,-0.37185707688331604,0.6,0.12,512,2026
1488.0,0.7293938398361206,-0.013815895654261112,-0.37599894404411316,0.6,0.12,512,2026
1489.0,0.7214019894599915,-0.007991822436451912,-0.3764277398586273,0.6,0.12,512,2026
1490.0,0.7236344218254089,0.0022323974408209324,-0.37210971117019653,0.6,0.12,512,2026
1491.0,0.7270992994308472,0.003464884590357542,-0.37146446108818054,0.6,0.12,512,2026
1492.0,0.751738429069519,0.02463912032544613,-0.3724178671836853,0.6,0.12,512,2026
1493.0,0.7603598833084106,0.008621443063020706,-0.380809485912323,0.6,0.12,512,2026
1494.0,0.7393196821212769,-0.021040206775069237,-0.38420528173446655,0.6,0.12,512,2026
1495.0,0.7373080849647522,-0.0020115559455007315,-0.3809155225753784,0.6,0.12,512,2026
1496.0,0.7585421800613403,0.021234076470136642,-0.37687671184539795,0.6,0.12,512,2026
1497.0,0.7624925374984741,0.003950338810682297,-0.3787282407283783,0.6,0.12,512,2026
1498.0,0.741406261920929,-0.02108624391257763,-0.37640103697776794,0.6,0.12,512,2026
1499.0,0.7421556711196899,0.0007493956945836544,-0.385355144739151,0.6,0.12,512,2026
1500.0,0.7364998459815979,-0.005655820481479168,-0.37927237153053284,0.6,0.12,512,2026
1501.0,0.7573634386062622,0.020863618701696396,-0.38801807165145874,0.6,0.12,512,2026
1502.0,0.7716869115829468,0.014323459006845951,-0.384533554315567,0.6,0.12,512,2026
1503.0,0.7732623815536499,0.0015754837077111006,-0.3803826868534088,0.6,0.12,512,2026
1504.0,0.769310712814331,-0.003951676655560732,-0.374577134847641,0.6,0.12,512,2026
1505.0,0.7819210886955261,0.012610336765646935,-0.37509679794311523,0.6,0.12,512,2026
1506.0,0.769732654094696,-0.012188431806862354,-0.3707085847854614,0.6,0.12,512,2026
1507.0,0.7824116349220276,0.012678981758654118,-0.37550869584083557,0.6,0.12,512,2026
1508.0,0.7886488437652588,0.006237227935343981,-0.38216227293014526,0.6,0.12,512,2026
1509.0,0.8027967214584351,0.014147898182272911,-0.38863250613212585,0.6,0.12,512,2026
1510.0,0.7887005805969238,-0.01409614086151123,-0.3839365541934967,0.6,0.12,512,2026
1511.0,0.7931818962097168,0.004481288604438305,-0.371832937002182,0.6,0.12,512,2026
1512.0,0.7804386019706726,-0.012743283063173294,-0.3682040274143219,0.6,0.12,512,2026
1513.0,0.7891535758972168,0.008714954368770123,-0.37810036540031433,0.6,0.12,512,2026
