factor,window_id,time_index,metric,original_value,shuffled_value,gap
F-F_Research_Data_Factors_daily:SMB,0,1928-03-15,lambda2,0.0243052107398988,0.0298980266919616,-0.0055928159520627
F-F_Research_Data_Factors_daily:SMB,0,1928-03-15,p_MRW,0.7438730638950771,0.7524299827311336,-0.0085569188360564
F-F_Research_Data_Factors_daily:SMB,0,1928-03-15,f_alpha_width,0.0486104214797976,0.0597960533839229,-0.0111856319041252
F-F_Research_Data_Factors_daily:SMB,0,1928-03-15,logvol_cov_slope,0.0313925330055141,0.041139197818726,-0.0097466648132119
F-F_Research_Data_Factors_daily:SMB,1,1929-01-22,lambda2,0.0533454687376941,0.0328931448191144,0.0204523239185797
F-F_Research_Data_Factors_daily:SMB,1,1929-01-22,p_MRW,0.7459769382623251,0.7309753616384929,0.0150015766238322
F-F_Research_Data_Factors_daily:SMB,1,1929-01-22,f_alpha_width,0.1066909374753886,0.0657862896382286,0.0409046478371599
F-F_Research_Data_Factors_daily:SMB,1,1929-01-22,logvol_cov_slope,-0.0133308981504426,-0.0218423211613736,0.008511423010931
F-F_Research_Data_Factors_daily:SMB,2,1929-12-05,lambda2,0.0883422085611294,0.0842627214525241,0.0040794871086053
F-F_Research_Data_Factors_daily:SMB,2,1929-12-05,p_MRW,0.794032571607486,0.7669677866974782,0.0270647849100077
F-F_Research_Data_Factors_daily:SMB,2,1929-12-05,f_alpha_width,0.176684417122259,0.1685254429050485,0.0081589742172104
F-F_Research_Data_Factors_daily:SMB,2,1929-12-05,logvol_cov_slope,0.0344219101614641,-0.0030586294104019,0.0374805395718661
F-F_Research_Data_Factors_daily:SMB,3,1930-10-09,lambda2,0.1031622401390013,0.0523092630142366,0.0508529771247646
F-F_Research_Data_Factors_daily:SMB,3,1930-10-09,p_MRW,0.8330143455995099,0.7450156685359598,0.0879986770635501
F-F_Research_Data_Factors_daily:SMB,3,1930-10-09,f_alpha_width,0.2063244802780024,0.1046185260284733,0.1017059542495291
F-F_Research_Data_Factors_daily:SMB,3,1930-10-09,logvol_cov_slope,0.0818381544966024,-0.0371087523160655,0.1189469068126679
F-F_Research_Data_Factors_daily:SMB,4,1931-08-11,lambda2,0.0760415192832296,0.0302238041960306,0.0458177150871989
F-F_Research_Data_Factors_daily:SMB,4,1931-08-11,p_MRW,0.8084829594078154,0.7282833835909109,0.0801995758169045
F-F_Research_Data_Factors_daily:SMB,4,1931-08-11,f_alpha_width,0.152083038566459,0.0604476083920611,0.0916354301743978
F-F_Research_Data_Factors_daily:SMB,4,1931-08-11,logvol_cov_slope,0.0665327725212317,-0.0132665369535605,0.0797993094747923
F-F_Research_Data_Factors_daily:SMB,5,1932-06-14,lambda2,0.0607374478853591,0.0008069928450951,0.0599304550402639
F-F_Research_Data_Factors_daily:SMB,5,1932-06-14,p_MRW,0.77994321717987,0.7056999412499501,0.0742432759299199
F-F_Research_Data_Factors_daily:SMB,5,1932-06-14,f_alpha_width,0.1214748957707182,0.0016139856901902,0.1198609100805279
F-F_Research_Data_Factors_daily:SMB,5,1932-06-14,logvol_cov_slope,0.0394669378091899,-0.007998757563998,0.0474656953731879
F-F_Research_Data_Factors_daily:SMB,6,1933-04-28,lambda2,0.0209323064903937,0.0071898033650117,0.0137425031253819
F-F_Research_Data_Factors_daily:SMB,6,1933-04-28,p_MRW,0.7387300203073146,0.7111291999772802,0.0276008203300344
F-F_Research_Data_Factors_daily:SMB,6,1933-04-28,f_alpha_width,0.0418646129807877,0.0143796067300236,0.027485006250764
F-F_Research_Data_Factors_daily:SMB,6,1933-04-28,logvol_cov_slope,0.0215135823093979,-0.023431170668643,0.0449447529780409
F-F_Research_Data_Factors_daily:SMB,7,1934-03-07,lambda2,0.0118947137939117,0.0309274305419106,-0.0190327167479988
F-F_Research_Data_Factors_daily:SMB,7,1934-03-07,p_MRW,0.7091798203885896,0.7537760301445141,-0.0445962097559244
F-F_Research_Data_Factors_daily:SMB,7,1934-03-07,f_alpha_width,0.0237894275878236,0.0618548610838208,-0.0380654334959971
F-F_Research_Data_Factors_daily:SMB,7,1934-03-07,logvol_cov_slope,0.0237894275878235,0.0414471300807576,-0.0176577024929341
F-F_Research_Data_Factors_daily:SMB,8,1935-01-07,lambda2,0.0172135936984152,0.0218325443302579,-0.0046189506318426
F-F_Research_Data_Factors_daily:SMB,8,1935-01-07,p_MRW,0.7241791076898706,0.7224142308056979,0.0017648768841727
F-F_Research_Data_Factors_daily:SMB,8,1935-01-07,f_alpha_width,0.0344271873968308,0.0436650886605157,-0.0092379012636849
F-F_Research_Data_Factors_daily:SMB,8,1935-01-07,logvol_cov_slope,0.0344271873968305,-0.004037543439214,0.0384647308360445
F-F_Research_Data_Factors_daily:SMB,9,1935-11-06,lambda2,0.0623418826908672,0.021778503472132,0.0405633792187351
F-F_Research_Data_Factors_daily:SMB,9,1935-11-06,p_MRW,0.7716652337967644,0.7339866734954851,0.0376785603012793
F-F_Research_Data_Factors_daily:SMB,9,1935-11-06,f_alpha_width,0.1246837653817352,0.0435570069442641,0.081126758437471
F-F_Research_Data_Factors_daily:SMB,9,1935-11-06,logvol_cov_slope,0.0266580024635888,0.0135987002597531,0.0130593022038356
F-F_Research_Data_Factors_daily:SMB,10,1936-09-05,lambda2,0.0585559552223219,0.0241477108403441,0.0344082443819778
F-F_Research_Data_Factors_daily:SMB,10,1936-09-05,p_MRW,0.7655080432099887,0.7380442576931003,0.0274637855168883
F-F_Research_Data_Factors_daily:SMB,10,1936-09-05,f_alpha_width,0.1171119104446439,0.0482954216806884,0.0688164887639555
F-F_Research_Data_Factors_daily:SMB,10,1936-09-05,logvol_cov_slope,0.0225860225251274,0.017172037053952,0.0054139854711753
F-F_Research_Data_Factors_daily:SMB,11,1937-07-14,lambda2,0.036860088142981,0.0119319821935414,0.0249281059494395
F-F_Research_Data_Factors_daily:SMB,11,1937-07-14,p_MRW,0.7454295066557324,0.7248687011319482,0.0205608055237841
F-F_Research_Data_Factors_daily:SMB,11,1937-07-14,f_alpha_width,0.0737201762859627,0.0238639643870829,0.0498562118988797
F-F_Research_Data_Factors_daily:SMB,11,1937-07-14,logvol_cov_slope,0.0158567913170914,0.0212438088855266,-0.0053870175684352
F-F_Research_Data_Factors_daily:SMB,12,1938-05-16,lambda2,0.0977716899259037,0.0605956825250382,0.0371760074008655
F-F_Research_Data_Factors_daily:SMB,12,1938-05-16,p_MRW,0.7843214970477341,0.7504848365261912,0.0338366605215428
F-F_Research_Data_Factors_daily:SMB,12,1938-05-16,f_alpha_width,0.1955433798518078,0.1211913650500768,0.0743520148017309
F-F_Research_Data_Factors_daily:SMB,12,1938-05-16,logvol_cov_slope,0.0116956145253702,-0.0649977961152181,0.0766934106405884
F-F_Research_Data_Factors_daily:SMB,13,1939-03-18,lambda2,0.0924368158843431,0.0656516330232314,0.0267851828611116
F-F_Research_Data_Factors_daily:SMB,13,1939-03-18,p_MRW,0.7999510765864686,0.7541862720420184,0.0457648045444502
F-F_Research_Data_Factors_daily:SMB,13,1939-03-18,f_alpha_width,0.1848736317686865,0.131303266046463,0.0535703657222235
F-F_Research_Data_Factors_daily:SMB,13,1939-03-18,logvol_cov_slope,0.0386273278910488,-0.0315191015407462,0.0701464294317951
F-F_Research_Data_Factors_daily:SMB,14,1940-01-18,lambda2,0.1049131420536327,0.0236757071461882,0.0812374349074444
F-F_Research_Data_Factors_daily:SMB,14,1940-01-18,p_MRW,0.8229455981635337,0.7176933525185347,0.105252245644999
F-F_Research_Data_Factors_daily:SMB,14,1940-01-18,f_alpha_width,0.2098262841072651,0.0473514142923764,0.1624748698148886
F-F_Research_Data_Factors_daily:SMB,14,1940-01-18,logvol_cov_slope,0.0640752843151711,-0.0193152977651555,0.0833905820803266
F-F_Research_Data_Factors_daily:SMB,15,1940-11-18,lambda2,0.1302908670355499,0.076751436418203,0.0535394306173469
F-F_Research_Data_Factors_daily:SMB,15,1940-11-18,p_MRW,0.8533572961905458,0.7617245086224358,0.09163278756811
F-F_Research_Data_Factors_daily:SMB,15,1940-11-18,f_alpha_width,0.2605817340710994,0.1535028728364058,0.1070788612346935
F-F_Research_Data_Factors_daily:SMB,15,1940-11-18,logvol_cov_slope,0.0937780660213047,-0.0253591708988135,0.1191372369201183
F-F_Research_Data_Factors_daily:SMB,16,1941-09-18,lambda2,0.1209554615997897,0.0716306496861248,0.0493248119136648
F-F_Research_Data_Factors_daily:SMB,16,1941-09-18,p_MRW,0.824397380612379,0.7580897368398865,0.0663076437724925
F-F_Research_Data_Factors_daily:SMB,16,1941-09-18,f_alpha_width,0.2419109231995788,0.1432612993722497,0.0986496238273291
F-F_Research_Data_Factors_daily:SMB,16,1941-09-18,logvol_cov_slope,0.0514098045647778,-0.0142774880864318,0.0656872926512096
F-F_Research_Data_Factors_daily:SMB,17,1942-07-22,lambda2,0.078594637081128,0.0427419148138786,0.0358527222672493
F-F_Research_Data_Factors_daily:SMB,17,1942-07-22,p_MRW,0.7837840460009305,0.7708645887349348,0.0129194572659957
F-F_Research_Data_Factors_daily:SMB,17,1942-07-22,f_alpha_width,0.1571892741622557,0.0854838296277572,0.0717054445344984
F-F_Research_Data_Factors_daily:SMB,17,1942-07-22,logvol_cov_slope,0.0287840399325809,0.054138984333035,-0.0253549444004541
F-F_Research_Data_Factors_daily:SMB,18,1943-05-24,lambda2,0.0575774838243082,0.0332985025026807,0.0242789813216275
F-F_Research_Data_Factors_daily:SMB,18,1943-05-24,p_MRW,0.7714787566055499,0.7304709229713348,0.0410078336342151
F-F_Research_Data_Factors_daily:SMB,18,1943-05-24,f_alpha_width,0.1151549676486165,0.0665970050053617,0.0485579626432548
F-F_Research_Data_Factors_daily:SMB,18,1943-05-24,logvol_cov_slope,0.0291708444430677,-0.001504410386356,0.0306752548294237
F-F_Research_Data_Factors_daily:SMB,19,1944-03-25,lambda2,0.0053445051980872,0.0568735661485343,-0.051529060950447
F-F_Research_Data_Factors_daily:SMB,19,1944-03-25,p_MRW,0.7072604276465584,0.7768163786761891,-0.0695559510296307
F-F_Research_Data_Factors_daily:SMB,19,1944-03-25,f_alpha_width,0.0106890103961742,0.1137471322970682,-0.103058121900894
F-F_Research_Data_Factors_daily:SMB,19,1944-03-25,logvol_cov_slope,-0.0056563905213603,0.0381704996253989,-0.0438268901467593
F-F_Research_Data_Factors_daily:SMB,20,1945-01-29,lambda2,0.0163938458512189,0.0184236073306289,-0.00202976147941
F-F_Research_Data_Factors_daily:SMB,20,1945-01-29,p_MRW,0.7185992876895388,0.7198662567553888,-0.0012669690658499
F-F_Research_Data_Factors_daily:SMB,20,1945-01-29,f_alpha_width,0.0327876917024378,0.0368472146612576,-0.0040595229588197
F-F_Research_Data_Factors_daily:SMB,20,1945-01-29,logvol_cov_slope,-0.0221248637456954,-0.010887734506951,-0.0112371292387443
F-F_Research_Data_Factors_daily:SMB,21,1945-12-17,lambda2,0.0225549186691035,0.0372127069770702,-0.0146577883079666
F-F_Research_Data_Factors_daily:SMB,21,1945-12-17,p_MRW,0.7224461951672289,0.744585539716624,-0.0221393445493951
F-F_Research_Data_Factors_daily:SMB,21,1945-12-17,f_alpha_width,0.0451098373382073,0.0744254139541411,-0.0293155766159337
F-F_Research_Data_Factors_daily:SMB,21,1945-12-17,logvol_cov_slope,-0.012876613144631,0.0132738364109301,-0.0261504495555611
F-F_Research_Data_Factors_daily:SMB,22,1946-11-13,lambda2,0.0440624764269795,0.0325390961064376,0.0115233803205419
F-F_Research_Data_Factors_daily:SMB,22,1946-11-13,p_MRW,0.7439229983856926,0.7345534017363748,0.0093695966493178
F-F_Research_Data_Factors_daily:SMB,22,1946-11-13,f_alpha_width,0.0881249528539591,0.0650781922128755,0.0230467606410835
F-F_Research_Data_Factors_daily:SMB,22,1946-11-13,logvol_cov_slope,0.0070142427193134,0.0062440361771915,0.0007702065421219
F-F_Research_Data_Factors_daily:SMB,23,1947-10-04,lambda2,0.0393281315011706,0.0,0.0393281315011706
F-F_Research_Data_Factors_daily:SMB,23,1947-10-04,p_MRW,0.7610198897184414,0.7000409949623906,0.0609788947560507
F-F_Research_Data_Factors_daily:SMB,23,1947-10-04,f_alpha_width,0.078656263002341,0.0,0.078656263002341
F-F_Research_Data_Factors_daily:SMB,23,1947-10-04,logvol_cov_slope,0.0320351782229392,-0.0123220682361183,0.0443572464590576
F-F_Research_Data_Factors_daily:SMB,24,1948-08-23,lambda2,0.0033857748689717,0.0037832795587812,-0.0003975046898095
F-F_Research_Data_Factors_daily:SMB,24,1948-08-23,p_MRW,0.7081924940289176,0.7087825987599178,-0.0005901047310001
F-F_Research_Data_Factors_daily:SMB,24,1948-08-23,f_alpha_width,0.0067715497379436,0.0075665591175625,-0.0007950093796188
F-F_Research_Data_Factors_daily:SMB,24,1948-08-23,logvol_cov_slope,-0.022192952711819,-0.0095333736519065,-0.0126595790599124
F-F_Research_Data_Factors_daily:SMB,25,1949-07-11,lambda2,0.0378177585264461,0.0277868120281119,0.0100309464983342
F-F_Research_Data_Factors_daily:SMB,25,1949-07-11,p_MRW,0.7334365008343465,0.7260568782702591,0.0073796225640874
F-F_Research_Data_Factors_daily:SMB,25,1949-07-11,f_alpha_width,0.0756355170528919,0.0555736240562234,0.0200618929966684
F-F_Research_Data_Factors_daily:SMB,25,1949-07-11,logvol_cov_slope,-0.0430187751117313,-0.02661508485094,-0.0164036902607913
F-F_Research_Data_Factors_daily:SMB,26,1950-05-26,lambda2,0.0238842105538606,0.019343712674077,0.0045404978797836
F-F_Research_Data_Factors_daily:SMB,26,1950-05-26,p_MRW,0.7238910585015664,0.7300957583544267,-0.0062046998528603
F-F_Research_Data_Factors_daily:SMB,26,1950-05-26,f_alpha_width,0.0477684211077216,0.0386874253481543,0.0090809957595672
F-F_Research_Data_Factors_daily:SMB,26,1950-05-26,logvol_cov_slope,-0.0221960034523232,0.0116321367919291,-0.0338281402442523
F-F_Research_Data_Factors_daily:SMB,27,1951-04-21,lambda2,0.0219858248543288,0.0096084499174301,0.0123773749368987
F-F_Research_Data_Factors_daily:SMB,27,1951-04-21,p_MRW,0.7227399047256563,0.7133119927742172,0.0094279119514391
F-F_Research_Data_Factors_daily:SMB,27,1951-04-21,f_alpha_width,0.0439716497086573,0.01921689983486,0.0247547498737972
F-F_Research_Data_Factors_daily:SMB,27,1951-04-21,logvol_cov_slope,-0.0028560316513536,-0.0293167568107284,0.0264607251593747
F-F_Research_Data_Factors_daily:SMB,28,1952-03-14,lambda2,0.0467021484384022,0.0151285605637229,0.0315735878746793
F-F_Research_Data_Factors_daily:SMB,28,1952-03-14,p_MRW,0.7575987253153639,0.7176134864820074,0.0399852388333564
F-F_Research_Data_Factors_daily:SMB,28,1952-03-14,f_alpha_width,0.0934042968768041,0.0302571211274454,0.0631471757493586
F-F_Research_Data_Factors_daily:SMB,28,1952-03-14,logvol_cov_slope,0.0211750712378486,-0.0596420774406156,0.0808171486784643
F-F_Research_Data_Factors_daily:SMB,29,1953-03-04,lambda2,0.0503180031268538,0.0138760908600205,0.0364419122668332
F-F_Research_Data_Factors_daily:SMB,29,1953-03-04,p_MRW,0.7690453696612947,0.7162596632628908,0.0527857063984038
F-F_Research_Data_Factors_daily:SMB,29,1953-03-04,f_alpha_width,0.1006360062537071,0.0277521817200412,0.0728838245336659
F-F_Research_Data_Factors_daily:SMB,29,1953-03-04,logvol_cov_slope,0.0344683556045811,-0.0211287148223988,0.0555970704269799
F-F_Research_Data_Factors_daily:SMB,30,1954-03-04,lambda2,0.0366915957858668,0.0268263541550582,0.0098652416308086
F-F_Research_Data_Factors_daily:SMB,30,1954-03-04,p_MRW,0.7403959196543142,0.7262574840234017,0.0141384356309124
F-F_Research_Data_Factors_daily:SMB,30,1954-03-04,f_alpha_width,0.0733831915717333,0.0536527083101169,0.0197304832616164
F-F_Research_Data_Factors_daily:SMB,30,1954-03-04,logvol_cov_slope,0.0091546441286675,-0.0081750150899391,0.0173296592186066
F-F_Research_Data_Factors_daily:SMB,31,1955-03-03,lambda2,0.0309509308534757,0.0182736424513897,0.012677288402086
F-F_Research_Data_Factors_daily:SMB,31,1955-03-03,p_MRW,0.7284972403175776,0.7193064260567973,0.0091908142607802
F-F_Research_Data_Factors_daily:SMB,31,1955-03-03,f_alpha_width,0.0619018617069514,0.0365472849027798,0.0253545768041716
F-F_Research_Data_Factors_daily:SMB,31,1955-03-03,logvol_cov_slope,-0.0060747947093356,-0.006398808769364,0.0003240140600284
F-F_Research_Data_Factors_daily:SMB,32,1956-03-02,lambda2,0.0319059195505632,0.0269189086042934,0.0049870109462698
F-F_Research_Data_Factors_daily:SMB,32,1956-03-02,p_MRW,0.7554191386419222,0.7476113481660779,0.0078077904758443
F-F_Research_Data_Factors_daily:SMB,32,1956-03-02,f_alpha_width,0.0638118391011265,0.0538378172085863,0.0099740218925402
F-F_Research_Data_Factors_daily:SMB,32,1956-03-02,logvol_cov_slope,0.0460170028538221,0.0329188289117311,0.013098173942091
F-F_Research_Data_Factors_daily:SMB,33,1957-03-05,lambda2,0.0393685607610649,0.0044994936871457,0.0348690670739191
F-F_Research_Data_Factors_daily:SMB,33,1957-03-05,p_MRW,0.7661461157173213,0.7089044164362563,0.0572416992810649
F-F_Research_Data_Factors_daily:SMB,33,1957-03-05,f_alpha_width,0.0787371215221298,0.0089989873742911,0.0697381341478386
F-F_Research_Data_Factors_daily:SMB,33,1957-03-05,logvol_cov_slope,0.054896983176064,-0.0092831972096574,0.0641801803857214
F-F_Research_Data_Factors_daily:SMB,34,1958-03-04,lambda2,0.0515087410211239,0.0061105620800441,0.0453981789410798
F-F_Research_Data_Factors_daily:SMB,34,1958-03-04,p_MRW,0.7833249018657179,0.7101004574981045,0.0732244443676134
F-F_Research_Data_Factors_daily:SMB,34,1958-03-04,f_alpha_width,0.1030174820422478,0.0122211241600879,0.0907963578821598
F-F_Research_Data_Factors_daily:SMB,34,1958-03-04,logvol_cov_slope,0.062864665126312,-0.0158187469799522,0.0786834121062643
F-F_Research_Data_Factors_daily:SMB,35,1959-03-05,lambda2,0.0426516168154244,0.0243299604323947,0.0183216563830296
F-F_Research_Data_Factors_daily:SMB,35,1959-03-05,p_MRW,0.770844284495702,0.744206220914481,0.026638063581221
F-F_Research_Data_Factors_daily:SMB,35,1959-03-05,f_alpha_width,0.0853032336308492,0.0486599208647895,0.0366433127660597
F-F_Research_Data_Factors_daily:SMB,35,1959-03-05,logvol_cov_slope,0.0557579620288668,0.0281595582746527,0.027598403754214
F-F_Research_Data_Factors_daily:SMB,36,1960-03-03,lambda2,0.0084179519469069,0.0085441733731897,-0.0001262214262828
F-F_Research_Data_Factors_daily:SMB,36,1960-03-03,p_MRW,0.7112983134048952,0.711701799812239,-0.0004034864073437
F-F_Research_Data_Factors_daily:SMB,36,1960-03-03,f_alpha_width,0.0168359038938139,0.0170883467463798,-0.0002524428525658
F-F_Research_Data_Factors_daily:SMB,36,1960-03-03,logvol_cov_slope,-0.0041538731921993,-0.0160569886849688,0.0119031154927694
F-F_Research_Data_Factors_daily:SMB,37,1961-03-03,lambda2,0.0,0.0177858508211079,-0.0177858508211079
F-F_Research_Data_Factors_daily:SMB,37,1961-03-03,p_MRW,0.6904175541264165,0.7241608528574742,-0.0337432987310577
F-F_Research_Data_Factors_daily:SMB,37,1961-03-03,f_alpha_width,3.3306690738754696e-16,0.0355717016422152,-0.0355717016422149
F-F_Research_Data_Factors_daily:SMB,37,1961-03-03,logvol_cov_slope,-0.0097493625456851,0.0064223100899701,-0.0161716726356552
F-F_Research_Data_Factors_daily:SMB,38,1962-03-06,lambda2,0.0141853639940008,0.0060455119813902,0.0081398520126105
F-F_Research_Data_Factors_daily:SMB,38,1962-03-06,p_MRW,0.7275087758369716,0.7105079507931278,0.0170008250438438
F-F_Research_Data_Factors_daily:SMB,38,1962-03-06,f_alpha_width,0.0283707279880013,0.0120910239627805,0.0162797040252208
F-F_Research_Data_Factors_daily:SMB,38,1962-03-06,logvol_cov_slope,0.0242190666325019,-0.0283119072733663,0.0525309739058682
F-F_Research_Data_Factors_daily:SMB,39,1963-03-06,lambda2,0.0703378306760565,0.1141539607572289,-0.0438161300811723
F-F_Research_Data_Factors_daily:SMB,39,1963-03-06,p_MRW,0.7914817103273115,0.8185293173701842,-0.0270476070428726
F-F_Research_Data_Factors_daily:SMB,39,1963-03-06,f_alpha_width,0.1406756613521131,0.2283079215144579,-0.0876322601623447
F-F_Research_Data_Factors_daily:SMB,39,1963-03-06,logvol_cov_slope,0.0459243557028891,0.0478235939909327,-0.0018992382880435
F-F_Research_Data_Factors_daily:SMB,40,1964-03-06,lambda2,0.0714306021727167,0.0591512990391227,0.012279303133594
F-F_Research_Data_Factors_daily:SMB,40,1964-03-06,p_MRW,0.7858515077760903,0.7480322454159738,0.0378192623601164
F-F_Research_Data_Factors_daily:SMB,40,1964-03-06,f_alpha_width,0.1428612043454336,0.1183025980782456,0.0245586062671879
F-F_Research_Data_Factors_daily:SMB,40,1964-03-06,logvol_cov_slope,0.0366755560688947,-0.0161967962030606,0.0528723522719553
F-F_Research_Data_Factors_daily:SMB,41,1965-03-08,lambda2,0.0158964983701914,0.0272036980917564,-0.011307199721565
F-F_Research_Data_Factors_daily:SMB,41,1965-03-08,p_MRW,0.7284687160355864,0.729562716903552,-0.0010940008679656
F-F_Research_Data_Factors_daily:SMB,41,1965-03-08,f_alpha_width,0.0317929967403828,0.054407396183513,-0.0226143994431302
F-F_Research_Data_Factors_daily:SMB,41,1965-03-08,logvol_cov_slope,0.0193023630701009,0.0042157490348539,0.015086614035247
F-F_Research_Data_Factors_daily:SMB,42,1966-03-07,lambda2,0.0187084882162716,0.0416885775584532,-0.0229800893421816
F-F_Research_Data_Factors_daily:SMB,42,1966-03-07,p_MRW,0.7190396962479145,0.7359493573056732,-0.0169096610577587
F-F_Research_Data_Factors_daily:SMB,42,1966-03-07,f_alpha_width,0.0374169764325438,0.0833771551169066,-0.0459601786843628
F-F_Research_Data_Factors_daily:SMB,42,1966-03-07,logvol_cov_slope,-0.0001997659720637,-0.0106521893792069,0.0104524234071432
F-F_Research_Data_Factors_daily:SMB,43,1967-03-07,lambda2,0.0542053088107163,0.0265435409758053,0.027661767834911
F-F_Research_Data_Factors_daily:SMB,43,1967-03-07,p_MRW,0.7741911346585265,0.7258630674467713,0.0483280672117552
F-F_Research_Data_Factors_daily:SMB,43,1967-03-07,f_alpha_width,0.1084106176214331,0.0530870819516107,0.0553235356698224
F-F_Research_Data_Factors_daily:SMB,43,1967-03-07,logvol_cov_slope,0.0362531603142782,-0.0640909452204462,0.1003441055347245
F-F_Research_Data_Factors_daily:SMB,44,1968-03-07,lambda2,0.0656335257341269,0.0334580287667261,0.0321754969674008
F-F_Research_Data_Factors_daily:SMB,44,1968-03-07,p_MRW,0.7981216967217605,0.7500214613296472,0.0481002353921132
F-F_Research_Data_Factors_daily:SMB,44,1968-03-07,f_alpha_width,0.1312670514682544,0.066916057533452,0.0643509939348023
F-F_Research_Data_Factors_daily:SMB,44,1968-03-07,logvol_cov_slope,0.0605934450750934,0.0234187978825407,0.0371746471925527
F-F_Research_Data_Factors_daily:SMB,45,1969-04-17,lambda2,0.0429107670416506,0.029213634877877,0.0136971321637736
F-F_Research_Data_Factors_daily:SMB,45,1969-04-17,p_MRW,0.7710313153940752,0.7393100075795903,0.0317213078144849
F-F_Research_Data_Factors_daily:SMB,45,1969-04-17,f_alpha_width,0.0858215340833009,0.0584272697557546,0.0273942643275463
F-F_Research_Data_Factors_daily:SMB,45,1969-04-17,logvol_cov_slope,0.0447144232932288,0.0143106470482684,0.0304037762449603
F-F_Research_Data_Factors_daily:SMB,46,1970-04-17,lambda2,0.035992383541592,0.0303467137963131,0.0056456697452789
F-F_Research_Data_Factors_daily:SMB,46,1970-04-17,p_MRW,0.7599560399788318,0.7437865534976883,0.0161694864811434
F-F_Research_Data_Factors_daily:SMB,46,1970-04-17,f_alpha_width,0.0719847670831835,0.060693427592626,0.0112913394905574
F-F_Research_Data_Factors_daily:SMB,46,1970-04-17,logvol_cov_slope,0.0338362028852264,0.0181075674788882,0.0157286354063381
F-F_Research_Data_Factors_daily:SMB,47,1971-04-15,lambda2,0.0367635042596598,0.0167228105174694,0.0200406937421903
F-F_Research_Data_Factors_daily:SMB,47,1971-04-15,p_MRW,0.753267895625485,0.7181254166294606,0.0351424789960244
F-F_Research_Data_Factors_daily:SMB,47,1971-04-15,f_alpha_width,0.0735270085193198,0.0334456210349393,0.0400813874843805
F-F_Research_Data_Factors_daily:SMB,47,1971-04-15,logvol_cov_slope,0.0248883651112404,-0.0189115541154365,0.043799919226677
F-F_Research_Data_Factors_daily:SMB,48,1972-04-12,lambda2,0.0476854628682831,0.0275594776714115,0.0201259851968715
F-F_Research_Data_Factors_daily:SMB,48,1972-04-12,p_MRW,0.7774421828807095,0.7263911479506509,0.0510510349300586
F-F_Research_Data_Factors_daily:SMB,48,1972-04-12,f_alpha_width,0.0953709257365662,0.0551189553428233,0.0402519703937429
F-F_Research_Data_Factors_daily:SMB,48,1972-04-12,logvol_cov_slope,0.0710969308063452,-0.0137706424130117,0.084867573219357
F-F_Research_Data_Factors_daily:SMB,49,1973-04-13,lambda2,0.0433884718374516,0.026717781460883,0.0166706903765685
F-F_Research_Data_Factors_daily:SMB,49,1973-04-13,p_MRW,0.77188172025137,0.7246445388540435,0.0472371813973265
F-F_Research_Data_Factors_daily:SMB,49,1973-04-13,f_alpha_width,0.0867769436749035,0.0534355629217654,0.033341380753138
F-F_Research_Data_Factors_daily:SMB,49,1973-04-13,logvol_cov_slope,0.0498817553128973,-0.0173841670247141,0.0672659223376115
F-F_Research_Data_Factors_daily:SMB,50,1974-04-15,lambda2,0.0829087031628724,0.0370614212677833,0.045847281895089
F-F_Research_Data_Factors_daily:SMB,50,1974-04-15,p_MRW,0.8017779693857948,0.7335182746180239,0.0682596947677709
F-F_Research_Data_Factors_daily:SMB,50,1974-04-15,f_alpha_width,0.1658174063257447,0.0741228425355664,0.0916945637901782
F-F_Research_Data_Factors_daily:SMB,50,1974-04-15,logvol_cov_slope,0.0501197216910289,-0.0077310907505849,0.0578508124416139
F-F_Research_Data_Factors_daily:SMB,51,1975-04-14,lambda2,0.0388947631387541,0.0234542654555513,0.0154404976832027
F-F_Research_Data_Factors_daily:SMB,51,1975-04-14,p_MRW,0.7645624494035621,0.7232111004441296,0.0413513489594324
F-F_Research_Data_Factors_daily:SMB,51,1975-04-14,f_alpha_width,0.0777895262775082,0.0469085309111027,0.0308809953664054
F-F_Research_Data_Factors_daily:SMB,51,1975-04-14,logvol_cov_slope,0.0386752273415981,-0.0114024628166004,0.0500776901581986
F-F_Research_Data_Factors_daily:SMB,52,1976-04-09,lambda2,0.0219649156595361,0.0143194934865143,0.0076454221730218
F-F_Research_Data_Factors_daily:SMB,52,1976-04-09,p_MRW,0.7221985013671469,0.7162738933526432,0.0059246080145036
F-F_Research_Data_Factors_daily:SMB,52,1976-04-09,f_alpha_width,0.0439298313190718,0.0286389869730285,0.0152908443460432
F-F_Research_Data_Factors_daily:SMB,52,1976-04-09,logvol_cov_slope,-0.0090182648298287,-0.0395056814338057,0.0304874166039769
F-F_Research_Data_Factors_daily:SMB,53,1977-04-11,lambda2,0.0151827764502132,0.0197726409006053,-0.0045898644503921
F-F_Research_Data_Factors_daily:SMB,53,1977-04-11,p_MRW,0.7173688833093429,0.7235096914161141,-0.0061408081067712
F-F_Research_Data_Factors_daily:SMB,53,1977-04-11,f_alpha_width,0.0303655529004263,0.0395452818012106,-0.0091797289007843
F-F_Research_Data_Factors_daily:SMB,53,1977-04-11,logvol_cov_slope,-0.0087495423854704,0.0041957358723989,-0.0129452782578694
F-F_Research_Data_Factors_daily:SMB,54,1978-04-11,lambda2,0.0260389876231961,0.0257118761658797,0.0003271114573164
